,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
18661,enslave,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31119,boyeee,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16181,(girl,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34484,sources,True,True,True,9.3409627642517,2,18.6819255285034,False,False
35514,torso,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18809,wretched..,False,False,True,9.3409627642517,2,18.6819255285034,False,False
38543,"belly,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18656,crucifix,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16079,frankenstein,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34477,he’s,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30904,"riots,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18804,(snoop)],False,False,True,9.3409627642517,2,18.6819255285034,False,False
34579,smackin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
38051,"fitted,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31099,corral,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31089,(split,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31090,somersault,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16149,deom,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31091,delight-ah,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30933,"vogue,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30930,me?!,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18798,(wu-tang,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31095,broken-hearted,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30927,rockefeller,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18673,"jamaica,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18672,"sitting,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30924,(you),False,False,True,9.3409627642517,2,18.6819255285034,False,False
16153,hankey,True,True,True,9.3409627642517,2,18.6819255285034,False,False
35516,"may,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30916,announcement,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18802,"through?""",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18671,"knob,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18653,"lions,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31131,bulls***tin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
31140,yearn,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34469,earned,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31172,rottweiler,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16072,incomplete,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16177,steeler,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31182,chester,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18828,"reckless,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18834,"mothafucka,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31191,unfamiliar,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16178,scroll,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30881,gone!),False,False,True,9.3409627642517,2,18.6819255285034,False,False
16179,"flirt,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31192,[thunder,False,False,True,9.3409627642517,2,18.6819255285034,False,False
35508,latter,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34450,de-zamn,False,False,True,9.3409627642517,2,18.6819255285034,False,False
16071,three:],False,False,True,9.3409627642517,2,18.6819255285034,False,False
18615,"pink,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18841,clique?,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30872,(wishin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
18628,"movement,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31155,"methods,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34476,fifties,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18823,"kamikaze,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
35557,"row-ow,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
16078,tremble,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18648,surgery,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31145,rakin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
34810,(bust),False,False,True,9.3409627642517,2,18.6819255285034,False,False
38059,remake,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18646,heard),False,False,True,9.3409627642517,2,18.6819255285034,False,False
35513,churned,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16165,"""a",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34474,ho'),False,False,True,9.3409627642517,2,18.6819255285034,False,False
30902,spain,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30892,boiled,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18631,organization,True,True,True,9.3409627642517,2,18.6819255285034,False,False
38033,"m.a.f.i.a,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
16169,"ashamed,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18203,"brutal,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
16075,granddaddy,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18680,dreadlock,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34852,"there's,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31086,bet?,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31002,jazze,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34552,"lavish,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34554,"vans,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18771,d-to-the-a-to-the-d-d-y,False,False,True,9.3409627642517,2,18.6819255285034,False,False
16132,"mansions,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34830,"dips,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18772,4x],False,False,True,9.3409627642517,2,18.6819255285034,False,False
34837,mayne?,False,False,True,9.3409627642517,2,18.6819255285034,False,False
16135,meetin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
35540,membrane,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34821,blaow),False,False,True,9.3409627642517,2,18.6819255285034,False,False
18734,reminesce,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34532,vic'd,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34531,knowhat,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18732,"""never",False,False,True,9.3409627642517,2,18.6819255285034,False,False
38037,"percent,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34529,baton,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18727,quickest,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34536,hypnotizing,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31001,cord,True,True,True,9.3409627642517,2,18.6819255285034,False,False
35534,"temple,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
38556,"passenger,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30986,kain,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16121,in!,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18760,militant,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18758,attendant,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34550,swole,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16124,"jinx,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30969,ugliest,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18754,2:],False,False,False,9.3409627642517,2,18.6819255285034,False,False
30991,cancel,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34539,jabber,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30992,funkster,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30993,motherfuckin'),False,False,True,9.3409627642517,2,18.6819255285034,False,False
30996,from?),False,False,True,9.3409627642517,2,18.6819255285034,False,False
18746,double-header,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18745,ganster,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34538,hunnies,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16109,"intellect,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
16138,is.,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18719,sellin’,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34494,racin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
34573,belize,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31042,brenda's,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30937,you',False,False,True,9.3409627642517,2,18.6819255285034,False,False
31054,cuticles,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31055,canes,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30936,"opinions,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18688,friday.,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31056,more!,False,False,True,9.3409627642517,2,18.6819255285034,False,False
35518,gaffle,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31067,"using,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31074,buster-ass,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31076,rough.,False,False,True,9.3409627642517,2,18.6819255285034,False,False
31081,maylay,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34498,opens,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31085,"""ah,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18789,nuttier,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30934,"hatter,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34574,swimmin,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18696,killing's,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30938,flier,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18716,(masta,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18697,sloppily,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34520,seldom,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31019,youngsta,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18713,"""last",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18779,one-two,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34516,),False,False,False,9.3409627642517,2,18.6819255285034,False,False
16103,c'mon!),False,False,True,9.3409627642517,2,18.6819255285034,False,False
38553,"""g""",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31032,110,False,True,False,9.3409627642517,2,18.6819255285034,False,False
35545,surgeons,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18783,assume,True,True,True,9.3409627642517,2,18.6819255285034,False,False
18706,strand,True,True,True,9.3409627642517,2,18.6819255285034,False,False
16101,commitin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
18784,"triggers,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34564,sector,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34506,"cuz',",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31035,(nope),False,False,True,9.3409627642517,2,18.6819255285034,False,False
34844,(godamn,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18612,"y'know,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34862,high?,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34682,(foe,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18491,(another,False,False,True,9.3409627642517,2,18.6819255285034,False,False
18498,batman!,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34645,"countin',",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31327,gyration,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31329,"disrespected,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30768,crimey,True,True,True,9.3409627642517,2,18.6819255285034,False,False
34657,heir,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31333,"stomach,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31342,"lifers,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
35462,hearses,True,True,True,9.3409627642517,2,18.6819255285034,False,False
31204,remotely,True,True,True,9.3409627642517,2,18.6819255285034,False,False
30767,"smother,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34362,"winking,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
31345,"doom,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18484,hoo),False,False,True,9.3409627642517,2,18.6819255285034,False,False
18898,"dyes,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18483,"muscle,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18481,"sticky,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
34663,understandin',False,False,True,9.3409627642517,2,18.6819255285034,False,False
16227,zoom-zoom,False,False,True,9.3409627642517,2,18.6819255285034,False,False
34872,"boat,",False,False,True,9.3409627642517,2,18.6819255285034,False,False
30777,"peace""",False,False,True,9.3409627642517,2,18.6819255285034,False,False
18888,breathe?,False,False,True,9.3409627642517,2,18.6819255285034,False,False
30792,inmates,True,True,True,9.3409627642517,2,18.6819255285034,False,False
